"Source","Target","Weight"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_.Variable","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_.Length","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_.Variable","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_.Length","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_.Comment","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_.Variable","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_.Length","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_.Comment","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_.Variable","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_.Length","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_.Variable","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_.Length","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_.Variable","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_.Length","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_.Comment","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_.Variable","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_.Length","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_.Comment","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_18_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_18_BrRight_.Variable","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_18_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_18_BrRight_.Length","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_18_BrRight_","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_19_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_19_BrRight_.Variable","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_19_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_19_BrRight_.Length","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_19_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_19_BrRight_.Comment","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_19_BrRight_","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_20_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_20_BrRight_.Variable","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_20_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_20_BrRight_.Length","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_20_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_20_BrRight_.Comment","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_20_BrRight_","2.0"
"_6.5.1.5.17_BrLeft_2_BrRight_","_6.5.1.5.17_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","2.0"
"_6.5.1.5","_6.5.1.5.17_BrLeft_2_BrRight_","2.0"
"_6.5.1.5.18","_7.4.2.26","1.0"
"_6.5.1.5","_6.5.1.5.18","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_.Description","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_.Medium","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_.Variable","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_.Length","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_.Variable","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_.Length","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_6_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_6_BrRight_.Variable","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_6_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_6_BrRight_.Length","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_6_BrRight_","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_7_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_7_BrRight_.Variable","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_7_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_7_BrRight_.Length","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_7_BrRight_","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_8_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_8_BrRight_.Variable","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_8_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_8_BrRight_.Length","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_8_BrRight_","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_.Variable","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_.Length","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_.Comment","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_.Variable","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_.Length","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_.Variable","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_.Length","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_.Variable","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_.Length","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_.Variable","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_.Length","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_.Variable","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_.Length","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_.Variable","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_.Length","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_.Comment","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_.Variable","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_.Length","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_.Variable","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_.Length","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_18_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_18_BrRight_.Variable","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_18_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_18_BrRight_.Length","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_18_BrRight_","2.0"
"_6.5.1.5.18_BrLeft_2_BrRight_","_6.5.1.5.18_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","2.0"
"_6.5.1.5","_6.5.1.5.18_BrLeft_2_BrRight_","2.0"
"_6.5.1.5.19","_7.4.2.26.1","1.0"
"_6.5.1.5","_6.5.1.5.19","2.0"
"_6.5.1.5.20","_7.4.2.37.1","1.0"
"_6.5.1.5","_6.5.1.5.20","2.0"
"_6.5.1.5.21","_7.4.2.37.3","1.0"
"_6.5.1.5","_6.5.1.5.21","2.0"
"_6.5.1.5","_6.5.1.5.21_BrLeft_2_BrRight_","2.0"
"_6.5.1.5.21_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_","_6.5.1.5.21_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_.Description","2.0"
"_6.5.1.5.21_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.21_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_","2.0"
"_6.5.1.5.21_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_","_6.5.1.5.21_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_.Medium","2.0"
"_6.5.1.5.21_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.21_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_","2.0"
"_6.5.1.5.21_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_","_6.5.1.5.21_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_.Variable","2.0"
"_6.5.1.5.21_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_","_6.5.1.5.21_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_.Length","2.0"
"_6.5.1.5.21_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.21_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_","2.0"
"_6.5.1.5.21_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_","_6.5.1.5.21_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_.Variable","2.0"
"_6.5.1.5.21_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_","_6.5.1.5.21_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_.Length","2.0"
"_6.5.1.5.21_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_","_6.5.1.5.21_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_","2.0"
